concept_id,concept_type,name,fsn,preferred_term,synonyms,category,difficulty,cuisine_type,prep_time,cook_time,servings,tags,file_path,amount,unit,is_main,description,step_number,methods,tools,time_estimate
201004845,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,待鱼全部煎好之后，倒入开水、5ml 料酒、姜片，小火转至大火，盖上锅盖、大火煮 10 分钟（水要稍微多一些，后面会蒸发掉一些）,4.0,煮,"炒锅,锅盖",10分钟
201004846,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,见汤变白后倒入准备好的豆腐，调中火再煮 5 分钟，加入 10g 盐、3g 胡椒粉调味，最后撒上葱花出锅,5.0,"煮,调味","炒锅,锅铲",5分钟
201004847,Recipe,羊肉汤,羊肉汤 (Recipe),羊肉汤,[],汤类,3.0,西北菜,10分钟,15分钟,1,加入开水时要开大火使油脂与汤汁更好融合,dishes/soup/羊肉汤/羊肉汤.md,,,,,,,,
201004848,Ingredient,羊肉,羊肉 (Ingredient),羊肉,[],蛋白质,,,,,,,,300,g,True,,,,,
201004849,Ingredient,食用油,食用油 (Ingredient),食用油,[],调料,,,,,,,,10,ml,False,,,,,
201004850,Ingredient,料酒,料酒 (Ingredient),料酒,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,20,ml,False,,,,,
201004851,Ingredient,大葱,大葱 (Ingredient),大葱,"[{'term': '葱白', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '韭葱', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,50,g,False,,,,,
201004852,Ingredient,开水,开水 (Ingredient),开水,[],其他,,,,,,,,1000,ml,False,,,,,
201004853,Ingredient,白胡椒粉,白胡椒粉 (Ingredient),白胡椒粉,[],调料,,,,,,,,1,g,False,,,,,
201004854,Ingredient,食用盐,食用盐 (Ingredient),食用盐,[],调料,,,,,,,,5,g,False,,,,,
201004855,Ingredient,孜然粉,孜然粉 (Ingredient),孜然粉,[],调料,,,,,,,,1,g,False,,,,,
201004856,Ingredient,香菜,香菜 (Ingredient),香菜,"[{'term': '芫荽', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '胡荽', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,20,g,False,,,,,
201004857,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,羊肉切成长 5cm 宽 0.5cm 的块,1.0,切,"刀,案板",
201004858,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,大葱切成小段,2.0,切,"刀,案板",
201004859,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,羊肉放入锅中，加入 1000ml 常温水，加入料酒、大葱,3.0,煮,锅,
201004860,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,煮沸 2 分钟后，捞出羊肉，使用常温水洗净，沥干水分,4.0,"煮,洗,沥干","锅,盆",2分钟
201004861,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,热锅加入食用油，加入羊肉，翻炒 2 分钟至羊肉表面微黄,5.0,炒,"炒锅,锅铲",2分钟
201004862,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,加入开水，开到大火档位,6.0,煮,炒锅,
201004863,CookingStep,步骤7,步骤7 (Cooking Step),步骤7,,,,,,,,,,,,,5 分钟后，加入白胡椒粉、盐，继续煮沸 5 分钟,7.0,煮,炒锅,5分钟
201004864,CookingStep,步骤8,步骤8 (Cooking Step),步骤8,,,,,,,,,,,,,出锅之后，加入香菜、孜然粉，搅拌均匀,8.0,拌,"碗,筷子",
201004865,Recipe,勾芡香菇汤,勾芡香菇汤 (Recipe),勾芡香菇汤,[],汤类,3.0,,15分钟,5-8分钟,1,,dishes/soup/勾芡香菇汤/勾芡香菇汤.md,,,,,,,,
201004866,Ingredient,鲜香菇,鲜香菇 (Ingredient),鲜香菇,[],蔬菜,,,,,,,,2,朵,True,,,,,
201004867,Ingredient,香葱,香葱 (Ingredient),香葱,[],蔬菜,,,,,,,,0.5,根,False,,,,,
201004868,Ingredient,鸡精,鸡精 (Ingredient),鸡精,[],调料,,,,,,,,3,g,False,,,,,
201004869,Ingredient,食用油,食用油 (Ingredient),食用油,[],调料,,,,,,,,10,ml,False,,,,,
201004870,Ingredient,食用盐,食用盐 (Ingredient),食用盐,[],调料,,,,,,,,3,g,False,,,,,
201004871,Ingredient,开水,开水 (Ingredient),开水,[],其他,,,,,,,,350,ml,False,,,,,
201004872,Ingredient,生粉,生粉 (Ingredient),生粉,[],淀粉类,,,,,,,,10,g,False,,,,,
201004873,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,"香菇切片（每片厚度 0.5-1 cm,厚点相对薄点更有嚼劲），放入大碗中，倒入 2g 食用盐 浸泡 15 分钟",1.0,"切,腌制","刀,案板,盆",15分钟
201004874,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,生粉倒入小碗中，加入 50ml 水，搅拌生粉直至融化没有颗粒（即水淀粉）,2.0,搅拌,"小碗,筷子",1-2分钟
201004875,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,倒掉碗中的盐水，适当去掉香菇本身的水分（方便下一步煎炸）【可选】,3.0,沥干,盆,1分钟
201004876,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,小火，倒入油，待油开始冒小泡（小火 30s ，看每个锅的功率），倒入香菇，每面煎 10s 【可选】,4.0,煎,"炒锅,锅铲",约50秒
201004877,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,倒入开水 300ml ，调中火再煮 3-5 分钟,5.0,煮,炒锅,3-5分钟
201004878,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,倒入水淀粉，适当搅拌锅中汤汁后，加入 3g 盐、3 g 鸡精，最后撒上葱花出锅,6.0,"搅拌,调味,撒","炒锅,锅铲",1分钟
201004879,Recipe,红烧鲤鱼,红烧鲤鱼 (Recipe),红烧鲤鱼,"[{'term': 'braised鲤鱼', 'language': 'en', 'language_code': 'en-US'}]",水产,4.0,,15分钟,25分钟,2,"使用猪油更香,五花肉可增加香味和作为配菜,鱼类脂肪少，建议搭配动物油脂提升风味",dishes/aquatic/红烧鲤鱼.md,,,,,,,,
201004880,Ingredient,鲤鱼,鲤鱼 (Ingredient),鲤鱼,[],蛋白质,,,,,,,,2,斤,True,,,,,
201004881,Ingredient,五花肉,五花肉 (Ingredient),五花肉,[],蛋白质,,,,,,,,100,g,False,,,,,
201004882,Ingredient,大葱,大葱 (Ingredient),大葱,"[{'term': '葱白', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '韭葱', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,200,g,False,,,,,
201004883,Ingredient,姜,姜 (Ingredient),姜,[],蔬菜,,,,,,,,80,g,False,,,,,
201004884,Ingredient,蒜瓣,蒜瓣 (Ingredient),蒜瓣,[],蔬菜,,,,,,,,4,个,False,,,,,
201004885,Ingredient,干辣椒,干辣椒 (Ingredient),干辣椒,[],蔬菜,,,,,,,,2,个,False,,,,,
201004886,Ingredient,白糖,白糖 (Ingredient),白糖,"[{'term': '细砂糖', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绵白糖', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,50,g,False,,,,,
201004887,Ingredient,料酒,料酒 (Ingredient),料酒,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,50,ml,False,,,,,
201004888,Ingredient,陈醋,陈醋 (Ingredient),陈醋,[],调料,,,,,,,,50,ml,False,,,,,
201004889,Ingredient,味极鲜（生抽）,味极鲜（生抽） (Ingredient),味极鲜（生抽）,[],调料,,,,,,,,50,ml,False,,,,,
201004890,Ingredient,老抽,老抽 (Ingredient),老抽,"[{'term': '深色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '红烧酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,20,ml,False,,,,,
201004891,Ingredient,蚝油,蚝油 (Ingredient),蚝油,[],调料,,,,,,,,5,ml,False,,,,,
201004892,Ingredient,盐,盐 (Ingredient),盐,[],调料,,,,,,,,5,g,False,,,,,
201004893,Ingredient,食用油,食用油 (Ingredient),食用油,[],调料,,,,,,,,适量,,False,,,,,
201004894,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,葱、姜、蒜、干辣椒分别清洗干净。,1.0,清洗,"盆,水",
201004895,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,葱白处切段，每段长度约4cm，再将每段劈为四瓣。,2.0,切,"刀,案板",
201004896,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,姜切片，每片厚度约3mm。,3.0,切,"刀,案板",
201004897,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,一个大蒜拍碎切末，其余蒜切为二瓣。,4.0,"拍,切","刀,案板",
201004898,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,干辣椒切四段。,5.0,切,"刀,案板",
201004899,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,五花肉切片，约4cm*4cm。,6.0,切,"刀,案板",
201004900,CookingStep,步骤7,步骤7 (Cooking Step),步骤7,,,,,,,,,,,,,清洗鱼。,7.0,清洗,"盆,水",
201004901,CookingStep,步骤8,步骤8 (Cooking Step),步骤8,,,,,,,,,,,,,鱼背肉厚处拉几道斜口，方便入味。,8.0,切,刀,
201004902,CookingStep,步骤9,步骤9 (Cooking Step),步骤9,,,,,,,,,,,,,锅里多倒点油，烧至7成热（刚刚开始冒烟），下入鱼炸1分钟至鱼皮稍稍变硬捞出备用（注意不要一下锅就拨弄鱼，等炸一会再拨弄、翻面），炸鱼的油倒出，锅里留一点底油。,9.0,炸,"炒锅,锅铲",1分钟
201004903,CookingStep,步骤10,步骤10 (Cooking Step),步骤10,,,,,,,,,,,,,将锅里底油烧热，下入五花肉，煸出香味。,10.0,煸,"炒锅,锅铲",
201004904,CookingStep,步骤11,步骤11 (Cooking Step),步骤11,,,,,,,,,,,,,放入干辣椒、葱、姜、蒜瓣，翻炒1分钟。,11.0,炒,"炒锅,锅铲",1分钟
201004905,CookingStep,步骤12,步骤12 (Cooking Step),步骤12,,,,,,,,,,,,,将炸好的鱼倒入锅中。,12.0,放入,"炒锅,锅铲",
201004906,CookingStep,步骤13,步骤13 (Cooking Step),步骤13,,,,,,,,,,,,,沿锅边倒入50ml料酒、50ml陈醋、50ml味极鲜、20ml老抽调色、5ml蚝油提鲜、5g盐、50g白糖、清水没过鱼面。,13.0,倒入,"量杯,炒锅",
201004907,CookingStep,步骤14,步骤14 (Cooking Step),步骤14,,,,,,,,,,,,,调至中火，将水烧开。,14.0,煮,炒锅,约5分钟
201004908,CookingStep,步骤15,步骤15 (Cooking Step),步骤15,,,,,,,,,,,,,调至小火，慢焖入味。,15.0,焖,炒锅,15分钟
201004909,CookingStep,步骤16,步骤16 (Cooking Step),步骤16,,,,,,,,,,,,,15分钟后，打开锅盖，挑出锅里的葱、姜、蒜、干辣椒。,16.0,挑出,"筷子,炒锅",
201004910,CookingStep,步骤17,步骤17 (Cooking Step),步骤17,,,,,,,,,,,,,调至大火收汁，汤汁剩余1/4时，撒点蒜末，关火盛出。,17.0,"收汁,撒","炒锅,锅铲",约5分钟
201004911,CookingStep,步骤18,步骤18 (Cooking Step),步骤18,,,,,,,,,,,,,红烧鲤鱼出锅！,18.0,盛出,"盘子,锅铲",
201004912,Recipe,红烧鱼头,红烧鱼头 (Recipe),红烧鱼头,"[{'term': 'braised鱼头', 'language': 'en', 'language_code': 'en-US'}]",水产,4.0,,1-2小时（含腌制）,约30分钟,2,"鱼头处理建议参考视频,使用厚刀片菜刀更安全,炒辅料需小火防焦,收汁时注意观察避免糊锅",dishes/aquatic/红烧鱼头.md,,,,,,,,
201004913,Ingredient,鱼头,鱼头 (Ingredient),鱼头,[],蛋白质,,,,,,,,1,个,True,,,,,
201004914,Ingredient,大葱,大葱 (Ingredient),大葱,"[{'term': '葱白', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '韭葱', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,200,g,False,,,,,
201004915,Ingredient,姜,姜 (Ingredient),姜,[],蔬菜,,,,,,,,80,g,False,,,,,
201004916,Ingredient,蒜瓣,蒜瓣 (Ingredient),蒜瓣,[],蔬菜,,,,,,,,3-4,个,False,,,,,
201004917,Ingredient,美人椒,美人椒 (Ingredient),美人椒,[],蔬菜,,,,,,,,1/4,个,False,,,,,
201004918,Ingredient,香菜,香菜 (Ingredient),香菜,"[{'term': '芫荽', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '胡荽', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,4,棵,False,,,,,
201004919,Ingredient,八角,八角 (Ingredient),八角,"[{'term': '大料', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '茴香', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,2,个,False,,,,,
201004920,Ingredient,干辣椒,干辣椒 (Ingredient),干辣椒,[],调料,,,,,,,,5,个,False,,,,,
201004921,Ingredient,盐,盐 (Ingredient),盐,[],调料,,,,,,,,7,g,False,,,,,
201004922,Ingredient,生抽,生抽 (Ingredient),生抽,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,15,g,False,,,,,
201004923,Ingredient,料酒,料酒 (Ingredient),料酒,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,15,g,False,,,,,
201004924,Ingredient,鸡精,鸡精 (Ingredient),鸡精,[],调料,,,,,,,,3,g,False,,,,,
201004925,Ingredient,老抽,老抽 (Ingredient),老抽,"[{'term': '深色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '红烧酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,3,g,False,,,,,
201004926,Ingredient,陈醋,陈醋 (Ingredient),陈醋,[],调料,,,,,,,,3,g,False,,,,,
201004927,Ingredient,黑胡椒粉,黑胡椒粉 (Ingredient),黑胡椒粉,[],调料,,,,,,,,2,g,False,,,,,
201004928,Ingredient,油,油 (Ingredient),油,[],调料,,,,,,,,30,ml,False,,,,,
201004929,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,清洗并处理所有蔬菜：大葱、姜、大蒜、香菜、美人椒分别清洗干净；干辣椒与八角稍微冲洗即可。,1.0,"清洗,切","刀,案板,盆",
201004930,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,处理大葱：切两半，后半段（葱白）切4cm段，前半段（葱叶）切段后劈为四瓣。,2.0,切,"刀,案板",
201004931,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,姜切片（约3mm厚），大蒜拍碎，香菜去根切1.5cm碎，美人椒切3mm圈，干辣椒切四段。,3.0,"切,拍","刀,案板",
201004932,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,处理鱼头：去鳞、清理内脏、剁去鱼鳍、清理鱼鳃，将鱼头下巴与鱼身连接处剁开，鱼身剁块，鱼头剁成四至六瓣，清洗血水。,4.0,"剁,清洗","菜刀,盆",
201004933,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,腌制鱼头：将鱼块放入盆中，加入5g盐、10g生抽、10g料酒、葱叶碎、1/3姜片，拌匀后静置1-2小时。,5.0,"腌制,拌",盆,1-2小时
201004934,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,热锅加油30ml，油热后转小火，放入姜片慢炒至金黄色，炒出汁水。,6.0,炒,"炒锅,锅铲",
201004935,CookingStep,步骤7,步骤7 (Cooking Step),步骤7,,,,,,,,,,,,,加入葱段翻炒至略显发白，再加入蒜碎、八角、干辣椒翻炒5秒。,7.0,炒,"炒锅,锅铲",5秒
201004936,CookingStep,步骤8,步骤8 (Cooking Step),步骤8,,,,,,,,,,,,,倒入腌好的鱼头翻炒2-3分钟。,8.0,炒,"炒锅,锅铲",2-3分钟
201004937,CookingStep,步骤9,步骤9 (Cooking Step),步骤9,,,,,,,,,,,,,加入500ml清水及调味料（2g盐、3g鸡精、5g生抽、3g老抽、5g料酒、2g黑胡椒粉、3g陈醋），放入两棵香菜，盖上锅盖。,9.0,煮,"炒锅,锅盖",
201004938,CookingStep,步骤10,步骤10 (Cooking Step),步骤10,,,,,,,,,,,,,大火烧开后转中火慢焖入味，待汤汁减少一半时开盖。,10.0,"炖,焖","炒锅,锅盖",
201004939,CookingStep,步骤11,步骤11 (Cooking Step),步骤11,,,,,,,,,,,,,转大火收汁，汤汁剩1/3时关火，盛出。,11.0,收汁,"炒锅,锅铲",
201004940,CookingStep,步骤12,步骤12 (Cooking Step),步骤12,,,,,,,,,,,,,将锅中汤汁淋在鱼头上，底部垫煮过的香菜，顶部放香菜和美人椒圈装饰。,12.0,装盘,小盆,
201004941,Recipe,肉蟹煲,肉蟹煲 (Recipe),肉蟹煲,[],水产,4.0,,20分钟,15分钟,3-4人,"冷冻螃蟹处理技巧,螃蟹去内脏要点,防油溅技巧,死蟹不可用,痛风慎食,年糕防粘处理,避免与柿子浓茶同食,低功率灶具油炸建议",dishes/aquatic/肉蟹煲.md,,,,,,,,
201004942,Ingredient,肉蟹,肉蟹 (Ingredient),肉蟹,[],蛋白质,,,,,,,,500,g,True,,,,,
201004943,Ingredient,虾,虾 (Ingredient),虾,[],蛋白质,,,,,,,,200,g,False,,,,,
201004944,Ingredient,土豆,土豆 (Ingredient),土豆,"[{'term': '马铃薯', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '洋芋', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '地蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,450,g,False,,,,,
201004945,Ingredient,年糕,年糕 (Ingredient),年糕,[],淀粉类,,,,,,,,200,g,False,,,,,
201004946,Ingredient,洋葱,洋葱 (Ingredient),洋葱,[],蔬菜,,,,,,,,100,g,False,,,,,
201004947,Ingredient,大蒜,大蒜 (Ingredient),大蒜,[],调料,,,,,,,,20,g,False,,,,,
201004948,Ingredient,生姜,生姜 (Ingredient),生姜,[],调料,,,,,,,,15,g,False,,,,,
201004949,Ingredient,干辣椒,干辣椒 (Ingredient),干辣椒,[],调料,,,,,,,,5,g,False,,,,,
201004950,Ingredient,青椒,青椒 (Ingredient),青椒,"[{'term': '柿子椒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '甜椒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '彩椒', 'language': 'zh', 'language_code': 'zh-CN'}]",蔬菜,,,,,,,,30,g,False,,,,,
201004951,Ingredient,红椒,红椒 (Ingredient),红椒,[],蔬菜,,,,,,,,30,g,False,,,,,
201004952,Ingredient,蚝油,蚝油 (Ingredient),蚝油,[],调料,,,,,,,,20,g,False,,,,,
201004953,Ingredient,食用油,食用油 (Ingredient),食用油,[],调料,,,,,,,,30-50,ml,False,,,,,
201004954,Ingredient,海鲜酱,海鲜酱 (Ingredient),海鲜酱,[],调料,,,,,,,,15,g,False,,,,,
201004955,Ingredient,黄豆酱,黄豆酱 (Ingredient),黄豆酱,[],调料,,,,,,,,15,g,False,,,,,
201004956,Ingredient,甜面酱,甜面酱 (Ingredient),甜面酱,[],调料,,,,,,,,10,g,False,,,,,
201004957,Ingredient,番茄酱,番茄酱 (Ingredient),番茄酱,[],调料,,,,,,,,10,g,False,,,,,
201004958,Ingredient,淀粉,淀粉 (Ingredient),淀粉,[],淀粉类,,,,,,,,40,g,False,,,,,
201004959,Ingredient,冰糖,冰糖 (Ingredient),冰糖,"[{'term': '冰片糖', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '块糖', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,10,g,False,,,,,
201004960,Ingredient,鸡精,鸡精 (Ingredient),鸡精,[],调料,,,,,,,,3,g,False,,,,,
201004961,Ingredient,白胡椒粉,白胡椒粉 (Ingredient),白胡椒粉,[],调料,,,,,,,,2,g,False,,,,,
201004962,Ingredient,料酒,料酒 (Ingredient),料酒,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,15,ml,False,,,,,
201004963,Ingredient,生抽,生抽 (Ingredient),生抽,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,20,ml,False,,,,,
201004964,Ingredient,老抽,老抽 (Ingredient),老抽,"[{'term': '深色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '红烧酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,5,ml,False,,,,,
201004965,Ingredient,啤酒,啤酒 (Ingredient),啤酒,[],调料,,,,,,,,200,ml,False,,,,,
201004966,Ingredient,清水,清水 (Ingredient),清水,[],其他,,,,,,,,800,ml,False,,,,,
201004967,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,土豆切块为各边均为 3 cm 的立方体，青/红椒切成边长 4 cm 的菱形片，洋葱切成 3 cm 宽的月牙瓣，年糕切成 1 cm 厚片,1.0,切,"刀,案板",10分钟
201004968,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,螃蟹切成 50-80 g 的块，裹薄淀粉，180 °C 油温炸 1 分钟捞出,2.0,"切,炸","炒锅,筷子,漏勺",5分钟
201004969,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,锅中放油，蒜姜干辣椒爆香，放所有酱料 + 冰糖小火炒出红油，注意别糊底,3.0,炒,"炒锅,锅铲",3分钟
201004970,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,加螃蟹、土豆、啤酒和清水，烧开转小火炖 12 分钟,4.0,炖,"炒锅,锅盖",12分钟
201004971,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,放年糕和青红椒，开大火收汁到汤汁可以附着在物品表面，最后撒白胡椒粉,5.0,"煮,收汁","炒锅,锅铲",3分钟
201004972,Recipe,清蒸生蚝,清蒸生蚝 (Recipe),清蒸生蚝,"[{'term': '清清蒸生蚝', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '清steamed生蚝', 'language': 'zh', 'language_code': 'zh-CN'}]",水产,3.0,,5分钟,6.5分钟,6个生蚝（约1-2人份）,,dishes/aquatic/清蒸生蚝.md,,,,,,,,
201004973,Ingredient,生蚝,生蚝 (Ingredient),生蚝,[],蛋白质,,,,,,,,6,个,True,,,,,
201004974,Ingredient,葱,葱 (Ingredient),葱,[],蔬菜,,,,,,,,3,颗,False,,,,,
201004975,Ingredient,蒜,蒜 (Ingredient),蒜,[],蔬菜,,,,,,,,6,瓣,False,,,,,
201004976,Ingredient,姜,姜 (Ingredient),姜,[],蔬菜,,,,,,,,1,小块,False,,,,,
201004977,Ingredient,酱油,酱油 (Ingredient),酱油,[],调料,,,,,,,,6,ml,False,,,,,
201004978,Ingredient,饮用水,饮用水 (Ingredient),饮用水,[],其他,,,,,,,,1,升,False,,,,,
201004979,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,将生蚝用刷子刷干净（没有刷子用牙刷）。,1.0,清洗,"刷子,牙刷",
201004980,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,"蒸锅中放水，将蒸屉放上之后，将 6 个生蚝平铺在蒸屉,使用 50%功率，蒸 3 分钟。",2.0,蒸,"蒸锅,蒸屉",3分钟
